trip_id,stop_id,arrival_time,departure_time,stop_sequence
trip_0,8462994748,56:40:00,56:40:00,584
trip_0,3669248188,56:45:00,56:45:00,585
trip_0,3675745356,56:50:00,56:50:00,586
trip_0,2778806592,56:55:00,56:55:00,587
trip_0,1637668079,57:00:00,57:00:00,588
trip_0,10030745064,57:05:00,57:05:00,589
trip_0,497182745,57:10:00,57:10:00,590
trip_0,8462994722,57:15:00,57:15:00,591
trip_0,3539625577,57:20:00,57:20:00,592
trip_0,497182746,57:25:00,57:25:00,593
trip_0,3951278856,57:30:00,57:30:00,594
trip_0,8462994808,57:35:00,57:35:00,595
trip_0,2778806580,57:40:00,57:40:00,596
trip_0,10030867290,57:45:00,57:45:00,597
trip_0,3017405857,57:50:00,57:50:00,598
trip_0,1637648664,57:55:00,57:55:00,599
trip_0,2778806571,58:00:00,58:00:00,600
trip_0,3577187542,58:05:00,58:05:00,601
trip_0,9188521934,58:10:00,58:10:00,602
trip_0,3577187540,58:15:00,58:15:00,603
trip_0,1637648641,58:20:00,58:20:00,604
trip_0,9188521936,58:25:00,58:25:00,605
trip_0,2778806551,58:30:00,58:30:00,606
trip_0,3675745354,58:35:00,58:35:00,607
trip_0,3574907097,58:40:00,58:40:00,608
trip_0,2778806536,58:45:00,58:45:00,609
trip_0,2045530066,58:50:00,58:50:00,610
trip_0,10032549115,58:55:00,58:55:00,611
trip_0,2778806531,59:00:00,59:00:00,612
trip_0,3573684453,59:05:00,59:05:00,613
trip_0,2778806526,59:10:00,59:10:00,614
trip_0,3017405869,59:15:00,59:15:00,615
trip_0,2045529859,59:20:00,59:20:00,616
trip_0,8465159296,59:25:00,59:25:00,617
trip_0,3573684257,59:30:00,59:30:00,618
trip_0,2778806507,59:35:00,59:35:00,619
trip_0,10040814048,59:40:00,59:40:00,620
trip_0,2053282980,59:45:00,59:45:00,621
trip_0,4414218814,59:50:00,59:50:00,622
trip_0,4414218817,59:55:00,59:55:00,623
trip_0,497182748,60:00:00,60:00:00,624
trip_0,2045529783,60:05:00,60:05:00,625
trip_0,10038420070,60:10:00,60:10:00,626
trip_0,497182749,60:15:00,60:15:00,627
trip_0,2778806498,60:20:00,60:20:00,628
trip_0,2778806496,60:25:00,60:25:00,629
trip_0,2778806486,60:30:00,60:30:00,630
trip_0,9188620433,60:35:00,60:35:00,631
trip_0,2778806481,60:40:00,60:40:00,632
trip_0,648536528,60:45:00,60:45:00,633
trip_0,646061387,60:50:00,60:50:00,634
trip_0,646061391,60:55:00,60:55:00,635
trip_0,3307473715,61:00:00,61:00:00,636
trip_0,3307473697,61:05:00,61:05:00,637
trip_0,2778806472,61:10:00,61:10:00,638
trip_0,2778806447,61:15:00,61:15:00,639
trip_0,3307473640,61:20:00,61:20:00,640
trip_0,646061394,61:25:00,61:25:00,641
trip_0,2778806438,61:30:00,61:30:00,642
trip_0,646061399,61:35:00,61:35:00,643
trip_0,2778806435,61:40:00,61:40:00,644
trip_0,3307473550,61:45:00,61:45:00,645
trip_0,2778806433,61:50:00,61:50:00,646
trip_0,646061406,61:55:00,61:55:00,647
trip_0,1638830107,62:00:00,62:00:00,648
trip_0,10040814017,62:05:00,62:05:00,649
trip_0,646061410,62:10:00,62:10:00,650
trip_0,2778806425,62:15:00,62:15:00,651
trip_0,2778806422,62:20:00,62:20:00,652
trip_0,2778806420,62:25:00,62:25:00,653
trip_0,10040814088,62:30:00,62:30:00,654
trip_0,10040814089,62:35:00,62:35:00,655
trip_0,646061414,62:40:00,62:40:00,656
trip_0,10040977410,62:45:00,62:45:00,657
trip_0,2045510866,62:50:00,62:50:00,658
trip_0,10040986817,62:55:00,62:55:00,659
trip_0,646061425,63:00:00,63:00:00,660
trip_0,3315367976,63:05:00,63:05:00,661
trip_0,3315367972,63:10:00,63:10:00,662
trip_0,10040986823,63:15:00,63:15:00,663
trip_0,3675745353,63:20:00,63:20:00,664
trip_0,10040986829,63:25:00,63:25:00,665
trip_0,10830574938,63:30:00,63:30:00,666
trip_0,646061429,63:35:00,63:35:00,667
trip_0,10040986826,63:40:00,63:40:00,668
trip_0,3315367951,63:45:00,63:45:00,669
trip_0,646061554,63:50:00,63:50:00,670
trip_0,10040986835,63:55:00,63:55:00,671
trip_0,3577938002,64:00:00,64:00:00,672
trip_0,646061558,64:05:00,64:05:00,673
trip_0,10040986836,64:10:00,64:10:00,674
trip_0,3315367938,64:15:00,64:15:00,675
trip_0,10040986831,64:20:00,64:20:00,676
trip_0,2045510732,64:25:00,64:25:00,677
trip_0,3675745351,64:30:00,64:30:00,678
trip_0,646061079,64:35:00,64:35:00,679
trip_0,646061081,64:40:00,64:40:00,680
trip_0,3315367911,64:45:00,64:45:00,681
trip_0,3315367906,64:50:00,64:50:00,682
trip_0,2045510589,64:55:00,64:55:00,683
trip_0,3315367878,65:00:00,65:00:00,684
trip_0,8236485309,65:05:00,65:05:00,685
trip_0,2045510724,65:10:00,65:10:00,686
trip_0,4414240043,65:15:00,65:15:00,687
trip_0,2045510959,65:20:00,65:20:00,688
trip_0,3017372545,65:25:00,65:25:00,689
trip_0,8236494244,65:30:00,65:30:00,690
trip_0,646061085,65:35:00,65:35:00,691
trip_0,3315367739,65:40:00,65:40:00,692
trip_0,3315367731,65:45:00,65:45:00,693
trip_0,3315367725,65:50:00,65:50:00,694
trip_0,3315367723,65:55:00,65:55:00,695
trip_0,3315367710,66:00:00,66:00:00,696
trip_0,3675745347,66:05:00,66:05:00,697
trip_0,646061086,66:10:00,66:10:00,698
trip_0,646061088,66:15:00,66:15:00,699
trip_0,3675745345,66:20:00,66:20:00,700
trip_0,646061145,66:25:00,66:25:00,701
trip_0,3315367671,66:30:00,66:30:00,702
trip_0,646061153,66:35:00,66:35:00,703
trip_0,3315367666,66:40:00,66:40:00,704
trip_0,702511586,66:45:00,66:45:00,705
trip_0,3315367459,66:50:00,66:50:00,706
trip_0,646061155,66:55:00,66:55:00,707
trip_0,3315367455,67:00:00,67:00:00,708
trip_0,3315367447,67:05:00,67:05:00,709
trip_0,3315367434,67:10:00,67:10:00,710
trip_0,3315367429,67:15:00,67:15:00,711
trip_0,648538850,67:20:00,67:20:00,712
trip_0,8226236120,67:25:00,67:25:00,713
trip_0,648538851,67:30:00,67:30:00,714
trip_0,3017372524,67:35:00,67:35:00,715
trip_0,648538853,67:40:00,67:40:00,716
trip_0,648538855,67:45:00,67:45:00,717
trip_0,3315367365,67:50:00,67:50:00,718
trip_0,3315367364,67:55:00,67:55:00,719
trip_0,648538857,68:00:00,68:00:00,720
trip_0,648538859,68:05:00,68:05:00,721
trip_0,5610210470,68:10:00,68:10:00,722
trip_0,3315366947,68:15:00,68:15:00,723
trip_0,648538861,68:20:00,68:20:00,724
trip_0,648538865,68:25:00,68:25:00,725
trip_0,5610210471,68:30:00,68:30:00,726
trip_0,5610210512,68:35:00,68:35:00,727
trip_0,702511599,68:40:00,68:40:00,728
trip_0,843383892,68:45:00,68:45:00,729
trip_0,702511670,68:50:00,68:50:00,730
trip_0,702511660,68:55:00,68:55:00,731
trip_0,702511697,69:00:00,69:00:00,732
trip_0,8236165731,69:05:00,69:05:00,733
trip_0,2765190485,69:10:00,69:10:00,734
trip_0,702511759,69:15:00,69:15:00,735
trip_0,6129316876,69:20:00,69:20:00,736
trip_0,6129316829,69:25:00,69:25:00,737
trip_0,6471478536,69:30:00,69:30:00,738
trip_0,5313058809,69:35:00,69:35:00,739
trip_0,5313058790,69:40:00,69:40:00,740
trip_0,6471287448,69:45:00,69:45:00,741
trip_0,6471287453,69:50:00,69:50:00,742
trip_0,6471287450,69:55:00,69:55:00,743
trip_0,5313058818,70:00:00,70:00:00,744
trip_0,5313058738,70:05:00,70:05:00,745
trip_0,5313058812,70:10:00,70:10:00,746
trip_0,5313058814,70:15:00,70:15:00,747
trip_0,5313058816,70:20:00,70:20:00,748
trip_0,6471287464,70:25:00,70:25:00,749
trip_0,308300567,70:30:00,70:30:00,750
trip_0,308300566,70:35:00,70:35:00,751
trip_0,308300474,70:40:00,70:40:00,752
trip_0,308300473,70:45:00,70:45:00,753
trip_0,8238783213,70:50:00,70:50:00,754
trip_0,648548911,70:55:00,70:55:00,755
trip_0,3269819960,71:00:00,71:00:00,756
trip_0,12081159183,71:05:00,71:05:00,757
trip_0,1727306400,71:10:00,71:10:00,758
trip_0,12081159182,71:15:00,71:15:00,759
trip_0,3674274541,71:20:00,71:20:00,760
trip_0,1727306404,71:25:00,71:25:00,761
trip_0,3674274542,71:30:00,71:30:00,762
trip_0,12081159193,71:35:00,71:35:00,763
trip_0,1727306401,71:40:00,71:40:00,764
trip_0,2398944652,71:45:00,71:45:00,765
trip_0,2398944653,71:50:00,71:50:00,766
trip_0,11679558744,71:55:00,71:55:00,767
trip_0,7767900404,72:00:00,72:00:00,768
trip_0,4929965568,72:05:00,72:05:00,769
trip_0,2312198317,72:10:00,72:10:00,770
trip_0,315119721,72:15:00,72:15:00,771
trip_0,315119722,72:20:00,72:20:00,772
trip_0,315119841,72:25:00,72:25:00,773
trip_0,315119842,72:30:00,72:30:00,774
trip_0,2312198127,72:35:00,72:35:00,775
trip_0,315119843,72:40:00,72:40:00,776
trip_0,2312198097,72:45:00,72:45:00,777
trip_0,315119844,72:50:00,72:50:00,778
trip_0,2312198065,72:55:00,72:55:00,779
trip_0,315119406,73:00:00,73:00:00,780
trip_0,315119846,73:05:00,73:05:00,781
trip_0,315119847,73:10:00,73:10:00,782
trip_0,315119874,73:15:00,73:15:00,783
trip_0,315119848,73:20:00,73:20:00,784
trip_0,315123406,73:25:00,73:25:00,785
trip_0,315119849,73:30:00,73:30:00,786
trip_0,315123408,73:35:00,73:35:00,787
trip_0,315119850,73:40:00,73:40:00,788
trip_0,315123410,73:45:00,73:45:00,789
trip_0,315119851,73:50:00,73:50:00,790
trip_0,315123409,73:55:00,73:55:00,791
trip_0,315119852,74:00:00,74:00:00,792
trip_0,315123475,74:05:00,74:05:00,793
trip_0,315119853,74:10:00,74:10:00,794
trip_0,4666566356,74:15:00,74:15:00,795
trip_0,315119854,74:20:00,74:20:00,796
trip_0,8267964015,74:25:00,74:25:00,797
trip_0,11997826503,74:30:00,74:30:00,798
trip_0,11082324527,74:35:00,74:35:00,799
trip_0,11997866377,74:40:00,74:40:00,800
trip_0,9797631613,74:45:00,74:45:00,801
trip_0,8587381077,74:50:00,74:50:00,802
trip_0,8587411319,74:55:00,74:55:00,803
trip_0,1727306394,75:00:00,75:00:00,804
trip_0,2896380345,75:05:00,75:05:00,805
trip_0,9731395626,75:10:00,75:10:00,806
trip_0,9731395681,75:15:00,75:15:00,807
trip_0,2287827759,75:20:00,75:20:00,808
trip_0,599541187,75:25:00,75:25:00,809
trip_0,2287827716,75:30:00,75:30:00,810
trip_0,10705908995,75:35:00,75:35:00,811
trip_0,12509888271,75:40:00,75:40:00,812
trip_0,12509888269,75:45:00,75:45:00,813
trip_0,12509888236,75:50:00,75:50:00,814
trip_0,9021398248,75:55:00,75:55:00,815
trip_0,1859310257,76:00:00,76:00:00,816
trip_0,2163957001,76:05:00,76:05:00,817
trip_0,6534497616,76:10:00,76:10:00,818
trip_0,12509911116,76:15:00,76:15:00,819
trip_0,12509911124,76:20:00,76:20:00,820
trip_0,391740307,76:25:00,76:25:00,821
trip_0,598151868,76:30:00,76:30:00,822
trip_0,2673712838,76:35:00,76:35:00,823
trip_0,2331302157,76:40:00,76:40:00,824
trip_0,2331302147,76:45:00,76:45:00,825
trip_0,2331302132,76:50:00,76:50:00,826
trip_0,9655177097,76:55:00,76:55:00,827
trip_0,2331302125,77:00:00,77:00:00,828
trip_0,2331302112,77:05:00,77:05:00,829
trip_0,2331302102,77:10:00,77:10:00,830
trip_0,2331302081,77:15:00,77:15:00,831
trip_0,2331302078,77:20:00,77:20:00,832
trip_0,9003433573,77:25:00,77:25:00,833
trip_0,4866970781,77:30:00,77:30:00,834
trip_0,9996993761,77:35:00,77:35:00,835
trip_0,9996973957,77:40:00,77:40:00,836
trip_0,811023435,77:45:00,77:45:00,837
trip_0,6195661134,77:50:00,77:50:00,838
trip_0,602989793,77:55:00,77:55:00,839
trip_0,6195661133,78:00:00,78:00:00,840
trip_0,811023237,78:05:00,78:05:00,841
trip_0,10974815028,78:10:00,78:10:00,842
trip_0,9996973955,78:15:00,78:15:00,843
trip_0,9996973952,78:20:00,78:20:00,844
trip_0,9996973965,78:25:00,78:25:00,845
trip_0,811023161,78:30:00,78:30:00,846
trip_0,811023356,78:35:00,78:35:00,847
trip_0,2673712744,78:40:00,78:40:00,848
trip_0,6150032771,78:45:00,78:45:00,849
trip_0,811023241,78:50:00,78:50:00,850
trip_0,3274047823,78:55:00,78:55:00,851
trip_0,5541052596,79:00:00,79:00:00,852
trip_0,601871347,79:05:00,79:05:00,853
trip_0,2673712693,79:10:00,79:10:00,854
trip_0,2673712686,79:15:00,79:15:00,855
trip_0,601871357,79:20:00,79:20:00,856
trip_0,10765280541,79:25:00,79:25:00,857
trip_0,10765280543,79:30:00,79:30:00,858
trip_0,10765280555,79:35:00,79:35:00,859
trip_0,10765280556,79:40:00,79:40:00,860
trip_0,10765459097,79:45:00,79:45:00,861
trip_0,1950939523,79:50:00,79:50:00,862
trip_0,1950932451,79:55:00,79:55:00,863
trip_0,6150035686,80:00:00,80:00:00,864
trip_0,10765280598,80:05:00,80:05:00,865
trip_0,10765280636,80:10:00,80:10:00,866
trip_0,1579031288,80:15:00,80:15:00,867
trip_0,1391375697,80:20:00,80:20:00,868
trip_0,9948803820,80:25:00,80:25:00,869
trip_0,10765459058,80:30:00,80:30:00,870
trip_0,1527822556,80:35:00,80:35:00,871
trip_0,10765459060,80:40:00,80:40:00,872
trip_0,9878269977,80:45:00,80:45:00,873
trip_0,601871408,80:50:00,80:50:00,874
trip_0,811023468,80:55:00,80:55:00,875
trip_0,10765459047,81:00:00,81:00:00,876
trip_0,9878269978,81:05:00,81:05:00,877
trip_0,1862351151,81:10:00,81:10:00,878
trip_0,6801322084,81:15:00,81:15:00,879
trip_0,1862351136,81:20:00,81:20:00,880
trip_0,2361168031,81:25:00,81:25:00,881
trip_0,2361168039,81:30:00,81:30:00,882
trip_0,10698922441,81:35:00,81:35:00,883
trip_0,811023385,81:40:00,81:40:00,884
trip_0,811023363,81:45:00,81:45:00,885
trip_0,2138939676,81:50:00,81:50:00,886
trip_0,811023328,81:55:00,81:55:00,887
trip_0,2020099094,82:00:00,82:00:00,888
trip_0,8577144345,82:05:00,82:05:00,889
trip_0,3709437880,82:10:00,82:10:00,890
trip_0,3709437877,82:15:00,82:15:00,891
trip_0,8577144648,82:20:00,82:20:00,892
trip_0,3709437876,82:25:00,82:25:00,893
trip_0,8577144587,82:30:00,82:30:00,894
trip_0,3959051140,82:35:00,82:35:00,895
trip_0,1579041441,82:40:00,82:40:00,896
trip_0,8914801935,82:45:00,82:45:00,897
trip_0,601871440,82:50:00,82:50:00,898
trip_0,3277539822,82:55:00,82:55:00,899
trip_0,851595316,83:00:00,83:00:00,900
trip_0,6272592197,83:05:00,83:05:00,901
trip_0,6272592198,83:10:00,83:10:00,902
trip_0,1576391952,83:15:00,83:15:00,903
trip_0,11081678142,83:20:00,83:20:00,904
trip_0,6331330553,83:25:00,83:25:00,905
trip_0,11081678149,83:30:00,83:30:00,906
trip_0,2318865925,83:35:00,83:35:00,907
trip_0,11081678153,83:40:00,83:40:00,908
trip_0,11081678157,83:45:00,83:45:00,909
trip_0,3280931121,83:50:00,83:50:00,910
trip_0,2318865918,83:55:00,83:55:00,911
trip_0,601871447,84:00:00,84:00:00,912
trip_0,3541028652,84:05:00,84:05:00,913
trip_0,3279665148,84:10:00,84:10:00,914
trip_0,601871458,84:15:00,84:15:00,915
trip_0,9819008095,84:20:00,84:20:00,916
trip_0,601871471,84:25:00,84:25:00,917
trip_0,9819008096,84:30:00,84:30:00,918
trip_0,601871481,84:35:00,84:35:00,919
trip_0,9819008092,84:40:00,84:40:00,920
trip_0,3541028646,84:45:00,84:45:00,921
trip_0,601871487,84:50:00,84:50:00,922
trip_0,601871492,84:55:00,84:55:00,923
trip_0,9819008088,85:00:00,85:00:00,924
trip_0,601871505,85:05:00,85:05:00,925
trip_0,2318865866,85:10:00,85:10:00,926
trip_0,601871514,85:15:00,85:15:00,927
trip_0,5735155664,85:20:00,85:20:00,928
trip_0,7814257096,85:25:00,85:25:00,929
trip_0,3279665067,85:30:00,85:30:00,930
trip_0,8437237664,85:35:00,85:35:00,931
trip_0,9819008050,85:40:00,85:40:00,932
trip_0,9819008049,85:45:00,85:45:00,933
trip_0,2368317043,85:50:00,85:50:00,934
trip_0,601871539,85:55:00,85:55:00,935
trip_0,3279659543,86:00:00,86:00:00,936
trip_0,2368317044,86:05:00,86:05:00,937
trip_0,601871552,86:10:00,86:10:00,938
trip_0,2368317045,86:15:00,86:15:00,939
trip_0,601871560,86:20:00,86:20:00,940
trip_0,2368317046,86:25:00,86:25:00,941
trip_0,601871568,86:30:00,86:30:00,942
trip_0,9049566141,86:35:00,86:35:00,943
trip_0,2368317063,86:40:00,86:40:00,944
trip_0,9049566142,86:45:00,86:45:00,945
trip_0,9049566150,86:50:00,86:50:00,946
trip_0,5290354589,86:55:00,86:55:00,947
trip_0,9343671209,87:00:00,87:00:00,948
trip_0,9343671208,87:05:00,87:05:00,949
trip_0,9049566143,87:10:00,87:10:00,950
trip_0,2368317055,87:15:00,87:15:00,951
trip_0,9049566128,87:20:00,87:20:00,952
trip_0,9049566153,87:25:00,87:25:00,953
trip_0,2368317056,87:30:00,87:30:00,954
trip_0,9343671211,87:35:00,87:35:00,955
trip_0,9049566152,87:40:00,87:40:00,956
trip_0,11813298419,87:45:00,87:45:00,957
trip_0,5290354596,87:50:00,87:50:00,958
trip_0,9049566151,87:55:00,87:55:00,959
trip_0,7696274404,88:00:00,88:00:00,960
trip_0,7696274403,88:05:00,88:05:00,961
trip_0,11795063815,88:10:00,88:10:00,962
trip_0,1577578340,88:15:00,88:15:00,963
trip_0,1583350222,88:20:00,88:20:00,964
trip_0,9049822122,88:25:00,88:25:00,965
trip_0,8921352632,88:30:00,88:30:00,966
trip_0,1583350283,88:35:00,88:35:00,967
trip_0,1577578258,88:40:00,88:40:00,968
trip_0,1577578355,88:45:00,88:45:00,969
trip_0,1577578133,88:50:00,88:50:00,970
trip_0,2317801101,88:55:00,88:55:00,971
trip_0,4292498841,89:00:00,89:00:00,972
trip_0,1577578312,89:05:00,89:05:00,973
trip_0,1577578225,89:10:00,89:10:00,974
trip_0,1577578315,89:15:00,89:15:00,975
trip_0,2317801094,89:20:00,89:20:00,976
trip_0,1577578255,89:25:00,89:25:00,977
trip_0,1577578363,89:30:00,89:30:00,978
trip_0,1577578191,89:35:00,89:35:00,979
trip_0,1577578251,89:40:00,89:40:00,980
trip_0,11066402246,89:45:00,89:45:00,981
trip_0,1577578181,89:50:00,89:50:00,982
trip_0,2317801084,89:55:00,89:55:00,983
trip_0,1577578157,90:00:00,90:00:00,984
trip_0,5045741169,90:05:00,90:05:00,985
trip_0,2317801082,90:10:00,90:10:00,986
trip_0,2317801081,90:15:00,90:15:00,987
trip_0,1577578293,90:20:00,90:20:00,988
trip_0,3281552459,90:25:00,90:25:00,989
trip_0,2317801080,90:30:00,90:30:00,990
trip_0,2318885124,90:35:00,90:35:00,991
trip_1,7821367633,08:00:00,08:00:00,0
trip_1,1600628531,08:05:00,08:05:00,1
trip_1,2677221182,08:10:00,08:10:00,2
trip_1,1600494840,08:15:00,08:15:00,3
trip_1,11365337991,08:20:00,08:20:00,4
trip_1,2677221163,08:25:00,08:25:00,5
trip_1,11365337992,08:30:00,08:30:00,6
trip_1,3477117934,08:35:00,08:35:00,7
trip_1,2677221139,08:40:00,08:40:00,8
trip_1,1600494858,08:45:00,08:45:00,9
trip_1,2677221124,08:50:00,08:50:00,10
trip_1,3482779325,08:55:00,08:55:00,11
trip_1,2677221100,09:00:00,09:00:00,12
trip_1,1600494860,09:05:00,09:05:00,13
trip_1,1600494845,09:10:00,09:10:00,14
trip_1,2677221091,09:15:00,09:15:00,15
trip_1,1600641418,09:20:00,09:20:00,16
trip_1,1600636789,09:25:00,09:25:00,17
trip_1,12647036056,09:30:00,09:30:00,18
trip_1,1600641440,09:35:00,09:35:00,19
trip_1,12647036058,09:40:00,09:40:00,20
trip_1,1600636772,09:45:00,09:45:00,21
trip_1,3017320710,09:50:00,09:50:00,22
trip_1,1600636790,09:55:00,09:55:00,23
trip_1,3423729571,10:00:00,10:00:00,24
trip_1,8158702167,10:05:00,10:05:00,25
trip_1,2677221061,10:10:00,10:10:00,26
trip_1,1600599839,10:15:00,10:15:00,27
trip_1,3423728891,10:20:00,10:20:00,28
trip_1,1600599682,10:25:00,10:25:00,29
trip_1,2677221046,10:30:00,10:30:00,30
trip_1,1600623754,10:35:00,10:35:00,31
trip_1,1600599672,10:40:00,10:40:00,32
trip_1,3423728856,10:45:00,10:45:00,33
trip_1,1600599778,10:50:00,10:50:00,34
trip_1,1600599753,10:55:00,10:55:00,35
trip_1,1600599719,11:00:00,11:00:00,36
trip_1,1600599700,11:05:00,11:05:00,37
trip_1,1600623814,11:10:00,11:10:00,38
trip_1,1600623778,11:15:00,11:15:00,39
trip_1,1600599746,11:20:00,11:20:00,40
trip_1,1600599518,11:25:00,11:25:00,41
trip_1,1600599689,11:30:00,11:30:00,42
trip_1,12540087817,11:35:00,11:35:00,43
trip_1,1600623775,11:40:00,11:40:00,44
trip_1,3017320703,11:45:00,11:45:00,45
trip_1,1600599508,11:50:00,11:50:00,46
trip_1,1600599634,11:55:00,11:55:00,47
trip_1,1600599754,12:00:00,12:00:00,48
trip_1,3365328408,12:05:00,12:05:00,49
trip_1,2032749227,12:10:00,12:10:00,50
trip_1,3365328417,12:15:00,12:15:00,51
trip_1,3365328422,12:20:00,12:20:00,52
trip_1,2032749289,12:25:00,12:25:00,53
trip_1,2032749235,12:30:00,12:30:00,54
trip_1,3365328454,12:35:00,12:35:00,55
trip_1,2032749252,12:40:00,12:40:00,56
trip_1,1637668033,12:45:00,12:45:00,57
trip_1,12538587814,12:50:00,12:50:00,58
trip_1,2677410637,12:55:00,12:55:00,59
trip_1,2677410633,13:00:00,13:00:00,60
trip_1,12288449162,13:05:00,13:05:00,61
trip_1,2677410631,13:10:00,13:10:00,62
trip_1,2677410627,13:15:00,13:15:00,63
trip_1,11070784564,13:20:00,13:20:00,64
trip_1,11070784563,13:25:00,13:25:00,65
trip_1,3338059195,13:30:00,13:30:00,66
trip_1,2677410620,13:35:00,13:35:00,67
trip_1,3365328423,13:40:00,13:40:00,68
trip_1,1600457552,13:45:00,13:45:00,69
trip_1,2677410605,13:50:00,13:50:00,70
trip_1,11078931156,13:55:00,13:55:00,71
trip_1,3338058989,14:00:00,14:00:00,72
trip_1,3338058985,14:05:00,14:05:00,73
trip_1,1600457528,14:10:00,14:10:00,74
trip_1,1637667960,14:15:00,14:15:00,75
trip_1,2677410575,14:20:00,14:20:00,76
trip_1,3338058974,14:25:00,14:25:00,77
trip_1,11078931157,14:30:00,14:30:00,78
trip_1,9368724322,14:35:00,14:35:00,79
trip_1,9368724335,14:40:00,14:40:00,80
trip_1,1600457509,14:45:00,14:45:00,81
trip_1,3338058969,14:50:00,14:50:00,82
trip_1,3338058965,14:55:00,14:55:00,83
trip_1,1600457650,15:00:00,15:00:00,84
trip_1,3338058961,15:05:00,15:05:00,85
trip_1,3338058959,15:10:00,15:10:00,86
trip_1,1600457579,15:15:00,15:15:00,87
trip_1,9015445645,15:20:00,15:20:00,88
trip_1,11406647629,15:25:00,15:25:00,89
trip_1,3338058954,15:30:00,15:30:00,90
trip_1,2032749236,15:35:00,15:35:00,91
trip_1,2675803604,15:40:00,15:40:00,92
trip_1,2675803578,15:45:00,15:45:00,93
trip_1,2675803565,15:50:00,15:50:00,94
trip_1,2675803550,15:55:00,15:55:00,95
trip_1,1600457607,16:00:00,16:00:00,96
trip_1,3338058945,16:05:00,16:05:00,97
trip_1,3338058943,16:10:00,16:10:00,98
trip_1,1600457610,16:15:00,16:15:00,99
trip_1,3017359161,16:20:00,16:20:00,100
trip_1,2266514671,16:25:00,16:25:00,101
trip_1,1600457545,16:30:00,16:30:00,102
trip_1,3338058935,16:35:00,16:35:00,103
trip_1,2043659189,16:40:00,16:40:00,104
trip_1,2675803286,16:45:00,16:45:00,105
trip_1,2043659157,16:50:00,16:50:00,106
trip_1,9342320219,16:55:00,16:55:00,107
trip_1,11823191064,17:00:00,17:00:00,108
trip_1,2296982305,17:05:00,17:05:00,109
trip_1,3337374369,17:10:00,17:10:00,110
trip_1,1600457640,17:15:00,17:15:00,111
trip_1,2043658753,17:20:00,17:20:00,112
trip_1,2266514654,17:25:00,17:25:00,113
trip_1,1610526987,17:30:00,17:30:00,114
trip_1,3337319129,17:35:00,17:35:00,115
trip_1,10258291963,17:40:00,17:40:00,116
trip_1,1610527049,17:45:00,17:45:00,117
trip_1,8729962047,17:50:00,17:50:00,118
trip_1,2674329297,17:55:00,17:55:00,119
trip_1,9378197654,18:00:00,18:00:00,120
trip_1,9378197653,18:05:00,18:05:00,121
trip_1,3543082784,18:10:00,18:10:00,122
trip_1,2674329292,18:15:00,18:15:00,123
trip_1,3543082782,18:20:00,18:20:00,124
trip_1,3337319094,18:25:00,18:25:00,125
trip_1,3543082783,18:30:00,18:30:00,126
trip_1,2674329294,18:35:00,18:35:00,127
trip_1,9378197650,18:40:00,18:40:00,128
trip_1,9378197651,18:45:00,18:45:00,129
trip_1,3543082787,18:50:00,18:50:00,130
trip_1,8729962050,18:55:00,18:55:00,131
trip_1,10258381350,19:00:00,19:00:00,132
trip_1,8945388381,19:05:00,19:05:00,133
trip_1,2674329301,19:10:00,19:10:00,134
trip_1,8729962103,19:15:00,19:15:00,135
trip_1,2032952265,19:20:00,19:20:00,136
trip_1,2032951994,19:25:00,19:25:00,137
trip_1,2032952019,19:30:00,19:30:00,138
trip_1,2032951778,19:35:00,19:35:00,139
trip_1,1600426562,19:40:00,19:40:00,140
trip_1,3335494284,19:45:00,19:45:00,141
trip_1,3335494286,19:50:00,19:50:00,142
trip_1,1600426599,19:55:00,19:55:00,143
trip_1,3335502895,20:00:00,20:00:00,144
trip_1,8744530001,20:05:00,20:05:00,145
trip_1,1600426627,20:10:00,20:10:00,146
trip_1,3335502893,20:15:00,20:15:00,147
trip_1,12484607568,20:20:00,20:20:00,148
trip_1,2032952107,20:25:00,20:25:00,149
trip_1,12484607566,20:30:00,20:30:00,150
trip_1,12484607564,20:35:00,20:35:00,151
trip_1,3017377565,20:40:00,20:40:00,152
trip_1,2032952030,20:45:00,20:45:00,153
trip_1,2032951897,20:50:00,20:50:00,154
trip_1,2032952142,20:55:00,20:55:00,155
trip_1,4871222800,21:00:00,21:00:00,156
trip_1,8748098602,21:05:00,21:05:00,157
trip_1,12487614728,21:10:00,21:10:00,158
trip_1,1600426552,21:15:00,21:15:00,159
trip_1,12484607542,21:20:00,21:20:00,160
trip_1,4871222807,21:25:00,21:25:00,161
trip_1,3331947272,21:30:00,21:30:00,162
trip_1,2032952227,21:35:00,21:35:00,163
trip_1,2032951979,21:40:00,21:40:00,164
trip_1,2032952249,21:45:00,21:45:00,165
trip_1,1737906678,21:50:00,21:50:00,166
trip_1,3017377426,21:55:00,21:55:00,167
trip_1,2032951903,22:00:00,22:00:00,168
trip_1,3331947244,22:05:00,22:05:00,169
trip_1,3017377428,22:10:00,22:10:00,170
trip_1,2032952152,22:15:00,22:15:00,171
trip_1,2032952190,22:20:00,22:20:00,172
trip_1,3017377429,22:25:00,22:25:00,173
trip_1,2032951784,22:30:00,22:30:00,174
trip_1,8945406894,22:35:00,22:35:00,175
trip_1,3331947185,22:40:00,22:40:00,176
trip_1,3017377431,22:45:00,22:45:00,177
